pl_rade,pl_eqt,pl_orbper,st_teff,st_mass,st_rad,rade_norm,eqt_norm,teff_norm,HSI,SCI,habitability
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.63,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.63,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.58,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.67,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.67,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.71,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.71,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.61,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.64,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.61,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.63,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.61,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.61,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.57,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.57,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.72,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.73,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.77,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.77,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,10.339293,5612.5,0.535,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,594.4,8.5399,4135.0,0.629,0.619,0.2725318,0.1296824,0.4397715,0.20110711,0.4397715,0
2.3,392.5,29.671,4135.0,0.629,0.619,0.2725318,0.49824333,0.4397715,0.38538757,0.4397715,0
2.3,797.0,17.855227,6779.23,1.359,1.49114,0.2725318,0.033596497,0.6061578,0.15306415,0.6061578,0
2.3,797.0,17.85522,6779.23,1.359,1.49114,0.2725318,0.033596497,0.6061578,0.15306415,0.6061578,0
3.9414074,938.34,17.855232,6779.2,0.959,1.49114,0.052791372,0.013094011,0.6061668,0.03294269,0.6061668,0
3.9414074,797.0,17.855234,6820.0,1.359,1.63,0.052791372,0.033596497,0.5939263,0.043193936,0.5939263,0
2.3,797.0,17.85523,6779.23,1.359,1.49114,0.2725318,0.033596497,0.6061578,0.15306415,0.6061578,0
3.9414074,797.0,17.855183,5612.5,1.359,1.4,0.052791372,0.033596497,0.9205813,0.043193936,0.9205813,0
3.9414074,797.0,10.339293,6820.0,0.959,1.5,0.052791372,0.033596497,0.5939263,0.043193936,0.5939263,0
3.9414074,797.0,17.855219,6918.0,1.359,1.738653,0.052791372,0.033596497,0.5655255,0.043193936,0.5655255,0
2.3,797.0,17.855228,6820.0,1.359,1.63,0.2725318,0.033596497,0.5939263,0.15306415,0.5939263,0
3.9414074,942.0,17.855219,6635.0,1.312,1.516,0.052791372,0.012778386,0.6514856,0.03278488,0.6514856,0
3.9414074,942.0,17.855219,6635.0,1.312,1.516,0.052791372,0.012778386,0.6514856,0.03278488,0.6514856,0
3.9414074,797.0,17.85523,6820.0,1.359,1.738653,0.052791372,0.033596497,0.5939263,0.043193936,0.5939263,0
2.3,797.0,17.855232,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,942.0,17.855219,6635.0,1.312,1.516,0.052791372,0.012778386,0.6514856,0.03278488,0.6514856,0
3.9414074,911.0,17.85522,6823.0,1.359,1.367,0.052791372,0.01571196,0.5930361,0.034251668,0.5930361,0
3.9414074,912.0,17.855148,6635.0,1.26,1.4,0.052791372,0.015607561,0.6514856,0.034199465,0.6514856,0
3.9414074,364.0,51.998497,5311.0,0.8,0.85,0.052791372,0.60250056,0.7917576,0.32764596,0.7917576,0
2.3,797.0,51.998497,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,366.0,51.998497,5321.0,0.779,0.858,0.052791372,0.59452057,0.7957263,0.32365596,0.7957263,0
3.9414074,797.0,51.998497,5421.0,0.89,0.89,0.052791372,0.033596497,0.83652407,0.043193936,0.83652407,0
3.9414074,419.0,51.998497,5522.0,0.963,1.12,0.052791372,0.41755736,0.87985337,0.23517436,0.87985337,0
2.3,797.0,51.998497,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,366.0,51.998497,5321.0,0.779,0.858,0.052791372,0.59452057,0.7957263,0.32365596,0.7957263,0
2.3,797.0,51.998497,5612.5,0.959,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,366.0,51.998497,5321.0,0.779,0.858,0.052791372,0.59452057,0.7957263,0.32365596,0.7957263,0
3.9414074,511.0,51.998497,5520.0,0.99,1.13,0.052791372,0.22612515,0.87897396,0.13945827,0.87897396,0
3.9414074,797.0,10.339293,7033.5,0.959,1.738653,0.052791372,0.033596497,0.5337915,0.043193936,0.5337915,0
3.9414074,3257.0,1.7635891,7033.5,1.359,1.738653,0.052791372,2.5343387e-09,0.5337915,0.026395688,0.5337915,0
2.3,797.0,1.7635876,7033.5,0.959,0.951,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
2.3,797.0,1.7635875,7033.5,0.959,0.951,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
3.9414074,3560.0,1.7635876,7033.5,1.359,1.738653,0.052791372,3.3619374e-10,0.5337915,0.026395686,0.5337915,0
3.9414074,3370.0,1.7635877,7033.5,1.359,1.738653,0.052791372,1.1931522e-09,0.5337915,0.026395686,0.5337915,0
2.3,797.0,1.7637,7033.5,0.959,0.951,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
3.9414074,2550.0,1.763588,7033.5,1.359,1.738653,0.052791372,2.8238344e-07,0.5337915,0.026395828,0.5337915,0
2.3,797.0,1.7635876,7033.5,1.359,1.738653,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
2.3,797.0,1.7635876,7033.5,0.959,0.951,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
3.9414074,797.0,1.763589,7033.5,1.359,1.738653,0.052791372,0.033596497,0.5337915,0.043193936,0.5337915,0
2.3,797.0,1.7635881,7033.5,0.959,0.951,0.2725318,0.033596497,0.5337915,0.15306415,0.5337915,0
3.9414074,797.0,10.339293,5612.5,1.359,1.738653,0.052791372,0.033596497,0.9205813,0.043193936,0.9205813,0
3.9414074,3560.0,1.7635876,7033.5,1.359,1.738653,0.052791372,3.3619374e-10,0.5337915,0.026395686,0.5337915,0
3.9414074,3560.0,1.7635876,7033.5,1.359,1.738653,0.052791372,3.3619374e-10,0.5337915,0.026395686,0.5337915,0
3.9414074,797.0,1.763588,7033.5,1.359,1.71,0.052791372,0.033596497,0.5337915,0.043193936,0.5337915,0
3.9414074,3320.0,1.7635877,7033.5,0.959,1.738653,0.052791372,1.6651792e-09,0.5337915,0.026395686,0.5337915,0
3.9414074,3559.0,1.7635876,7033.5,1.359,1.738653,0.052791372,3.3844236e-10,0.5337915,0.026395686,0.5337915,0
2.3,2608.0,1.7635881,7033.5,0.959,0.951,0.2725318,1.918281e-07,0.5337915,0.136266,0.5337915,0
3.9414074,797.0,1.7635876,7033.5,1.359,1.738653,0.052791372,0.033596497,0.5337915,0.043193936,0.5337915,0
3.9414074,659.0,51.998497,6160.0,1.359,1.667,0.052791372,0.08430338,0.8261326,0.068547376,0.8261326,0
3.9414074,588.0,51.998497,6038.0,1.341,1.738653,0.052791372,0.13533528,0.87809545,0.09406333,0.87809545,0
3.9414074,797.0,51.998497,6236.0,1.359,1.706,0.052791372,0.033596497,0.79532856,0.043193936,0.79532856,0
3.9414074,588.0,51.998497,6038.0,1.341,1.738653,0.052791372,0.13533528,0.87809545,0.09406333,0.87809545,0
3.9414074,588.0,51.998497,6038.0,1.341,1.738653,0.052791372,0.13533528,0.87809545,0.09406333,0.87809545,0
3.9414074,583.0,51.998497,6043.0,1.359,1.72,0.052791372,0.13992248,0.875903,0.09635693,0.875903,0
2.3,797.0,51.998497,6153.94,1.17,1.738653,0.2725318,0.033596497,0.82863957,0.15306415,0.82863957,0
2.3,797.0,33.95,6160.0,1.359,1.667,0.2725318,0.033596497,0.8261326,0.15306415,0.8261326,0
3.78,791.0,10.916386,5621.0,1.065,0.997,0.06203851,0.034967605,0.924502,0.048503056,0.924502,0
3.438,797.0,10.91647,5466.0,0.99,0.897,0.08733535,0.033596497,0.8555592,0.060465924,0.8555592,0
3.796,797.0,10.916108,5612.5,0.985,0.951,0.061053794,0.033596497,0.9205813,0.047325145,0.9205813,0
3.93,758.0,10.916108,5575.0,1.051,0.932,0.053397033,0.043572314,0.9034812,0.048484676,0.9034812,0
3.93,758.0,10.916108,5575.0,1.051,0.932,0.053397033,0.043572314,0.9034812,0.048484676,0.9034812,0
2.3,797.0,10.916108,5368.85,0.93,0.95577,0.2725318,0.033596497,0.8149936,0.15306415,0.8149936,0
3.796,797.0,10.916108,5466.0,0.985,0.9,0.061053794,0.033596497,0.8555592,0.047325145,0.8555592,0
2.3,797.0,10.953078,5368.85,0.93,0.95577,0.2725318,0.033596497,0.8149936,0.15306415,0.8149936,0
3.823,797.0,10.339293,5466.0,0.959,0.906,0.0594274,0.033596497,0.8555592,0.046511948,0.8555592,0
3.78,797.0,10.95416,5471.0,0.956,0.88,0.06203851,0.033596497,0.85770077,0.047817506,0.85770077,0
2.3,797.0,22.26492,5466.0,0.99,0.897,0.2725318,0.033596497,0.8555592,0.15306415,0.8555592,0
2.3,797.0,22.3395,5471.0,0.956,0.88,0.2725318,0.033596497,0.85770077,0.15306415,0.85770077,0
2.3,797.0,22.26716,5612.5,0.985,0.951,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
1.9,797.0,20.4415,5612.5,1.02,0.972,0.4065697,0.033596497,0.9205813,0.22008309,0.9205813,0
2.3,797.0,20.408571,5833.0,1.05,1.17992,0.2725318,0.033596497,0.97287464,0.15306415,0.97287464,0
2.3,797.0,20.407484,5833.0,1.05,1.17992,0.2725318,0.033596497,0.97287464,0.15306415,0.97287464,0
2.9,660.0,20.407484,5823.0,1.02,0.972,0.14956862,0.08374323,0.9777512,0.11665592,0.9777512,0
1.9,645.0,20.41724,5760.0,0.94,0.92,0.4065697,0.09255057,0.9910403,0.24956013,0.9910403,0
1.76,660.0,20.407135,5823.0,1.02,0.972,0.46766645,0.08374323,0.9777512,0.27570483,0.9777512,0
1.76,660.0,20.407135,5823.0,1.02,0.972,0.46766645,0.08374323,0.9777512,0.27570483,0.9777512,0
1.76,660.0,20.407135,5823.0,1.02,0.972,0.46766645,0.08374323,0.9777512,0.27570483,0.9777512,0
3.9414074,755.0,13.616345,5823.0,1.02,0.972,0.052791372,0.044452533,0.9777512,0.048621953,0.9777512,0
1.9,797.0,13.6088,5612.5,1.02,0.972,0.4065697,0.033596497,0.9205813,0.22008309,0.9205813,0
2.3,797.0,13.616455,5833.0,1.05,1.17992,0.2725318,0.033596497,0.97287464,0.15306415,0.97287464,0
3.9414074,755.0,13.616345,5823.0,1.02,0.972,0.052791372,0.044452533,0.9777512,0.048621953,0.9777512,0
3.9414074,755.0,13.616455,5823.0,1.02,0.972,0.052791372,0.044452533,0.9777512,0.048621953,0.9777512,0
1.9,739.0,13.6141,5760.0,0.94,0.92,0.4065697,0.049456254,0.9910403,0.22801298,0.9910403,0
3.9414074,755.0,13.616345,5823.0,1.02,0.972,0.052791372,0.044452533,0.9777512,0.048621953,0.9777512,0
2.3,797.0,51.998497,5612.5,1.076,1.138,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,51.998497,5995.0,1.1,1.18463,0.2725318,0.033596497,0.8971789,0.15306415,0.8971789,0
3.9414074,412.0,51.998497,5791.0,0.996,1.336,0.052791372,0.4375052,0.99352115,0.24514827,0.99352115,0
3.9414074,372.0,51.998497,6215.0,1.027,0.957,0.052791372,0.5712091,0.8037235,0.31200022,0.8037235,0
3.9414074,797.0,51.998497,5922.0,1.076,1.143,0.052791372,0.033596497,0.93053085,0.043193936,0.93053085,0
3.9414074,372.0,51.998497,6215.0,1.027,0.957,0.052791372,0.5712091,0.8037235,0.31200022,0.8037235,0
2.3,797.0,51.998497,5995.0,1.1,1.18463,0.2725318,0.033596497,0.8971789,0.15306415,0.8971789,0
3.9414074,372.0,51.998497,6215.0,1.027,0.957,0.052791372,0.5712091,0.8037235,0.31200022,0.8037235,0
3.9414074,382.0,51.998497,6235.0,1.115,1.03,0.052791372,0.53437006,0.7957263,0.2935807,0.7957263,0
3.9414074,797.0,51.998497,5923.0,1.076,1.143,0.052791372,0.033596497,0.93006575,0.043193936,0.93006575,0
2.3,797.0,51.998497,5995.0,1.1,1.18463,0.2725318,0.033596497,0.8971789,0.15306415,0.8971789,0
3.9414074,797.0,51.998497,5922.0,1.076,1.143,0.052791372,0.033596497,0.93053085,0.043193936,0.93053085,0
3.9414074,321.0,51.998497,5791.0,0.996,1.336,0.052791372,0.8025188,0.99352115,0.42765507,0.99352115,0
3.9414074,298.0,51.998497,6235.0,1.115,1.03,0.052791372,0.93550694,0.7957263,0.49414915,0.7957263,0
2.3,797.0,51.998497,5612.5,1.076,1.138,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,797.0,51.998497,5923.0,1.076,1.143,0.052791372,0.033596497,0.93006575,0.043193936,0.93006575,0
3.9414074,290.0,51.998497,6215.0,1.027,0.957,0.052791372,0.98675513,0.8037235,0.51977324,0.8037235,0
3.9414074,290.0,51.998497,6215.0,1.027,0.957,0.052791372,0.98675513,0.8037235,0.51977324,0.8037235,0
2.3,797.0,51.998497,5995.0,1.1,1.18463,0.2725318,0.033596497,0.8971789,0.15306415,0.8971789,0
3.9414074,290.0,51.998497,6215.0,1.027,0.957,0.052791372,0.98675513,0.8037235,0.51977324,0.8037235,0
1.3,459.0,34.2069,5319.0,0.85,0.75,0.7408182,0.31981903,0.79493093,0.5303186,0.79493093,0
1.13,474.0,34.20694,5355.0,0.901,0.803,0.87809545,0.28938422,0.8093692,0.5837398,0.8093692,0
1.13,474.0,34.20694,5355.0,0.901,0.803,0.87809545,0.28938422,0.8093692,0.5837398,0.8093692,0
1.13,474.0,34.20694,5355.0,0.901,0.803,0.87809545,0.28938422,0.8093692,0.5837398,0.8093692,0
1.1,471.0,34.205784,5191.0,0.844,0.826,0.9048374,0.29523015,0.7456492,0.60003376,0.7456492,0
2.3,797.0,34.205784,5214.0,0.89,0.859378,0.2725318,0.033596497,0.75427365,0.15306415,0.75427365,0
2.3,797.0,34.205784,5612.5,0.901,0.836,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
1.175,797.0,34.20694,5233.0,0.901,0.835,0.8394571,0.033596497,0.7614734,0.4365268,0.7614734,0
1.13,475.0,34.169,5233.0,0.901,0.835,0.87809545,0.2874614,0.7614734,0.58277845,0.7614734,0
2.3,797.0,34.19311,5214.0,0.89,0.859378,0.2725318,0.033596497,0.75427365,0.15306415,0.75427365,0
1.95,586.0,7.6843348,4397.0,0.568,0.577,0.38674098,0.13715184,0.50132537,0.2619464,0.50132537,0
2.3,797.0,7.6843324,4442.0,0.696,0.701769,0.2725318,0.033596497,0.512733,0.15306415,0.512733,0
2.58,613.0,7.685,4413.0,0.681,0.667,0.20597512,0.114558846,0.505352,0.16026698,0.505352,0
2.58,583.0,7.6843333,4402.0,0.575,0.572,0.20597512,0.13992248,0.5025802,0.17294881,0.5025802,0
1.95,586.0,7.6843348,4397.0,0.568,0.577,0.38674098,0.13715184,0.50132537,0.2619464,0.50132537,0
1.95,586.0,7.6843348,4397.0,0.568,0.577,0.38674098,0.13715184,0.50132537,0.2619464,0.50132537,0
2.3,797.0,7.6843333,4442.0,0.696,0.701769,0.2725318,0.033596497,0.512733,0.15306415,0.512733,0
0.64315546,797.0,0.1768913,4045.5,0.535,0.45,0.6998813,0.033596497,0.42052558,0.36673892,0.42052558,0
0.64315546,1654.0,0.176893,4045.5,0.959,0.52,0.6998813,0.000110923866,0.42052558,0.34999612,0.42052558,0
3.9414074,1046.0,3.905082,5543.0,0.997,0.887,0.052791372,0.006388005,0.88914055,0.029589688,0.88914055,0
3.9414074,1046.0,3.905082,5543.0,0.997,0.887,0.052791372,0.006388005,0.88914055,0.029589688,0.88914055,0
3.9414074,797.0,3.90512,5545.0,0.95,0.86,0.052791372,0.033596497,0.8900301,0.043193936,0.8900301,0
2.3,797.0,3.9050817,5381.0,0.93,0.947475,0.2725318,0.033596497,0.8199597,0.15306415,0.8199597,0
3.9414074,1028.0,3.905081,5595.0,0.923,0.82,0.052791372,0.007202455,0.9125613,0.029996913,0.9125613,0
3.9414074,1046.0,3.905082,5543.0,0.997,0.887,0.052791372,0.006388005,0.88914055,0.029589688,0.88914055,0
3.9414074,1046.0,3.9050817,5543.0,0.997,0.887,0.052791372,0.006388005,0.88914055,0.029589688,0.88914055,0
3.9414074,797.0,10.339293,5545.0,0.959,0.868,0.052791372,0.033596497,0.8900301,0.043193936,0.8900301,0
2.3,797.0,3.9050825,5381.0,0.93,0.947475,0.2725318,0.033596497,0.8199597,0.15306415,0.8199597,0
3.9414074,1061.59,3.905126,5381.0,0.959,0.947475,0.052791372,0.005757415,0.8199597,0.029274393,0.8199597,0
2.3,797.0,3.905082,5381.0,0.93,0.947475,0.2725318,0.033596497,0.8199597,0.15306415,0.8199597,0
3.9414074,797.0,3.905082,5525.0,0.97,0.88,0.052791372,0.033596497,0.8811742,0.043193936,0.8811742,0
2.3,797.0,19.00541,5799.62,0.959,0.951,0.2725318,0.033596497,0.98924816,0.15306415,0.98924816,0
2.8022451,797.0,19.00547,5900.0,0.91,1.2,0.16492818,0.033596497,0.9408232,0.09926234,0.9408232,0
3.9414074,771.0,19.00545,6362.0,1.16,1.1,0.052791372,0.039955057,0.7467685,0.046373215,0.7467685,0
3.9414074,758.0,19.005371,6347.0,1.032,1.036,0.052791372,0.043572314,0.7523904,0.048181843,0.7523904,0
3.9414074,758.0,19.005371,6347.0,1.032,1.036,0.052791372,0.043572314,0.7523904,0.048181843,0.7523904,0
2.3,797.0,19.00536,5799.62,0.959,0.951,0.2725318,0.033596497,0.98924816,0.15306415,0.98924816,0
3.9414074,758.0,19.00541,6347.0,1.032,1.036,0.052791372,0.043572314,0.7523904,0.048181843,0.7523904,0
3.9414074,758.0,19.005371,6347.0,1.032,1.036,0.052791372,0.043572314,0.7523904,0.048181843,0.7523904,0
2.3,797.0,21.187618,5997.65,1.11,1.30833,0.2725318,0.033596497,0.89599097,0.15306415,0.89599097,0
0.79,676.0,21.187618,6355.0,0.925,0.849,0.81058425,0.07527053,0.7493867,0.4429274,0.7493867,0
1.142,797.0,21.187584,6001.0,0.858,1.255,0.86762124,0.033596497,0.8944914,0.45060888,0.8944914,0
0.77,674.0,21.187584,6338.0,0.918,0.847,0.79453355,0.076280855,0.7557837,0.4354072,0.7557837,0
0.77,674.0,21.187584,6338.0,0.918,0.847,0.79453355,0.076280855,0.7557837,0.4354072,0.7557837,0
0.77,674.0,21.187584,6338.0,0.918,0.847,0.79453355,0.076280855,0.7557837,0.4354072,0.7557837,0
1.19,785.0,21.185,6001.0,0.858,1.255,0.8269591,0.036394656,0.8944914,0.43167686,0.8944914,0
1.21,686.0,31.828,6001.0,0.858,1.255,0.8105842,0.07041609,0.8944914,0.44050014,0.8944914,0
0.8,589.0,31.82453,6338.0,0.918,0.847,0.8187308,0.13443606,0.7557837,0.47658342,0.7557837,0
2.3,797.0,31.82453,5997.65,1.11,1.30833,0.2725318,0.033596497,0.89599097,0.15306415,0.89599097,0
1.185,797.0,31.82453,6001.0,0.858,1.255,0.83110434,0.033596497,0.8944914,0.43235043,0.8944914,0
0.8,589.0,31.82453,6338.0,0.918,0.847,0.8187308,0.13443606,0.7557837,0.47658342,0.7557837,0
1.15,1061.0,7.0082808,6238.0,0.967,1.054,0.86070794,0.0057801064,0.79453355,0.43324402,0.79453355,0
2.3,797.0,7.008235,6031.13,1.12,1.24773,0.2725318,0.033596497,0.8811169,0.15306415,0.8811169,0
1.29,1062.0,7.008218,5970.0,1.089,1.2,0.7482636,0.0057417005,0.90846395,0.37700266,0.90846395,0
1.31,797.0,7.008151,6080.0,1.2,1.2,0.73344696,0.033596497,0.85984766,0.38352174,0.85984766,0
1.3,797.0,7.0082808,6015.0,1.108,1.185,0.7408182,0.033596497,0.8882518,0.38720736,0.8882518,0
1.15,1061.0,7.0082808,6238.0,0.967,1.054,0.86070794,0.0057801064,0.79453355,0.43324402,0.79453355,0
1.302,797.0,10.339293,6015.0,0.959,1.211,0.73933804,0.033596497,0.8882518,0.38646728,0.8882518,0
1.3,797.0,7.0082808,5612.5,1.108,0.951,0.7408182,0.033596497,0.9205813,0.38720736,0.9205813,0
2.3,797.0,7.008218,6031.13,1.12,1.24773,0.2725318,0.033596497,0.8811169,0.15306415,0.8811169,0
1.16,1056.0,7.008233,6330.0,1.14,1.07,0.8521439,0.005976023,0.75881296,0.42905995,0.75881296,0
1.19,797.0,8.719375,6080.0,1.2,1.2,0.8269591,0.033596497,0.85984766,0.4302778,0.85984766,0
2.3,797.0,8.719759,6031.13,1.12,1.24773,0.2725318,0.033596497,0.8811169,0.15306415,0.8811169,0
1.544,797.0,10.339293,6015.0,0.959,1.211,0.5804219,0.033596497,0.8882518,0.30700922,0.8882518,0
1.29,986.0,8.719829,6238.0,0.967,1.054,0.7482636,0.009529785,0.79453355,0.37889668,0.79453355,0
